Vascular Architecture,Treatment Label,Iteration,Seed
Vasc15.0,pre_treatment1_tki_29,iteration_25,"1642,"
Vasc15.0,pre_treatment1_tki_29,iteration_26,"1642,"
Vasc15.0,pre_treatment1_tki_29,iteration_27,"1642,"
Vasc15.0,pre_treatment1_tki_29,iteration_28,"1642,"
Vasc15.0,pre_treatment1_tki_29,iteration_29,"1642,"
Vasc15.0,pre_treatment1_tki_29,iteration_30,"1642,"
Vasc15.0,pre_treatment1_tki_29,iteration_31,"1642,"
Vasc15.0,pre_treatment1_tki_29,iteration_32,"1642,"
Vasc15.0,pre_treatment1_tki_29,iteration_33,"1642,"
Vasc15.0,pre_treatment1_tki_29,iteration_34,"1642,"
Vasc15.0,pre_treatment1_tki_29,iteration_35,"1642,"
Vasc15.0,pre_treatment1_tki_29,iteration_36,"1642,"
Vasc15.0,pre_treatment1_tki_29,iteration_37,"1642,"
Vasc15.0,pre_treatment1_tki_29,iteration_38,"1642,"
Vasc15.0,pre_treatment1_tki_29,iteration_39,"1642,"
Vasc15.0,pre_treatment1_tki_29,iteration_40,"1642,"
Vasc15.0,pre_treatment1_tki_29,iteration_41,"1642,"
Vasc15.0,pre_treatment1_tki_29,iteration_42,"1642,"
Vasc15.0,pre_treatment1_tki_29,iteration_43,"1642,"
Vasc15.0,pre_treatment1_tki_29,iteration_44,"1642,"
Vasc15.0,pre_treatment1_tki_29,iteration_45,"1642,"
Vasc15.0,pre_treatment1_tki_29,iteration_46,"1642,"
Vasc15.0,pre_treatment1_tki_29,iteration_47,"1642,"
Vasc15.0,pre_treatment1_tki_29,iteration_48,"1642,"
Vasc15.0,pre_treatment1_tki_29,iteration_49,"1642,"
Vasc15.0,pre_treatment2_tki_28,iteration_0,"1711,"
Vasc15.0,pre_treatment2_tki_28,iteration_1,"1711,"
Vasc15.0,pre_treatment2_tki_28,iteration_2,"1711,"
Vasc15.0,pre_treatment2_tki_28,iteration_3,"1711,"
Vasc15.0,pre_treatment2_tki_28,iteration_4,"1711,"
Vasc15.0,pre_treatment2_tki_28,iteration_5,"1711,"
Vasc15.0,pre_treatment2_tki_28,iteration_6,"1711,"
Vasc15.0,pre_treatment2_tki_28,iteration_7,"1711,"
Vasc15.0,pre_treatment2_tki_28,iteration_8,"1711,"
Vasc15.0,pre_treatment2_tki_28,iteration_9,"1711,"
Vasc15.0,pre_treatment2_tki_28,iteration_10,"1711,"
Vasc15.0,pre_treatment2_tki_28,iteration_11,"1711,"
Vasc15.0,pre_treatment2_tki_28,iteration_12,"1711,"
Vasc15.0,pre_treatment2_tki_28,iteration_13,"1711,"
Vasc15.0,pre_treatment2_tki_28,iteration_14,"1711,"
Vasc15.0,pre_treatment2_tki_28,iteration_15,"1711,"
Vasc15.0,pre_treatment2_tki_28,iteration_16,"1711,"
Vasc15.0,pre_treatment2_tki_28,iteration_17,"1711,"
Vasc15.0,pre_treatment2_tki_28,iteration_18,"1711,"
Vasc15.0,pre_treatment2_tki_28,iteration_19,"1711,"
Vasc15.0,pre_treatment2_tki_28,iteration_20,"1711,"
Vasc15.0,pre_treatment2_tki_28,iteration_21,"1711,"
Vasc15.0,pre_treatment2_tki_28,iteration_22,"1711,"
Vasc15.0,pre_treatment2_tki_28,iteration_23,"1711,"
Vasc15.0,pre_treatment2_tki_28,iteration_24,"1711,"
Vasc15.0,pre_treatment2_tki_28,iteration_25,"1711,"
Vasc15.0,pre_treatment2_tki_28,iteration_26,"1711,"
Vasc15.0,pre_treatment2_tki_28,iteration_27,"1711,"
Vasc15.0,pre_treatment2_tki_28,iteration_28,"1711,"
Vasc15.0,pre_treatment2_tki_28,iteration_29,"1711,"
Vasc15.0,pre_treatment2_tki_28,iteration_30,"1711,"
Vasc15.0,pre_treatment2_tki_28,iteration_31,"1711,"
Vasc15.0,pre_treatment2_tki_28,iteration_32,"1711,"
Vasc15.0,pre_treatment2_tki_28,iteration_33,"1711,"
Vasc15.0,pre_treatment2_tki_28,iteration_34,"1711,"
Vasc15.0,pre_treatment2_tki_28,iteration_35,"1711,"
Vasc15.0,pre_treatment2_tki_28,iteration_36,"1711,"
Vasc15.0,pre_treatment2_tki_28,iteration_37,"1711,"
Vasc15.0,pre_treatment2_tki_28,iteration_38,"1711,"
Vasc15.0,pre_treatment2_tki_28,iteration_39,"1711,"
Vasc15.0,pre_treatment2_tki_28,iteration_40,"1711,"
Vasc15.0,pre_treatment2_tki_28,iteration_41,"1711,"
Vasc15.0,pre_treatment2_tki_28,iteration_42,"1711,"
Vasc15.0,pre_treatment2_tki_28,iteration_43,"1711,"
Vasc15.0,pre_treatment2_tki_28,iteration_44,"1711,"
Vasc15.0,pre_treatment2_tki_28,iteration_45,"1711,"
Vasc15.0,pre_treatment2_tki_28,iteration_46,"1711,"
Vasc15.0,pre_treatment2_tki_28,iteration_47,"1711,"
Vasc15.0,pre_treatment2_tki_28,iteration_48,"1711,"
Vasc15.0,pre_treatment2_tki_28,iteration_49,"1711,"
Vasc15.0,pre_treatment3_tki_27,iteration_0,1
Vasc15.0,pre_treatment3_tki_27,iteration_1,1
Vasc15.0,pre_treatment3_tki_27,iteration_2,1
Vasc15.0,pre_treatment3_tki_27,iteration_3,1
Vasc15.0,pre_treatment3_tki_27,iteration_4,1
Vasc15.0,pre_treatment3_tki_27,iteration_5,1
Vasc15.0,pre_treatment3_tki_27,iteration_6,1
Vasc15.0,pre_treatment3_tki_27,iteration_7,1
Vasc15.0,pre_treatment3_tki_27,iteration_8,1
Vasc15.0,pre_treatment3_tki_27,iteration_9,1
Vasc15.0,pre_treatment3_tki_27,iteration_10,1
Vasc15.0,pre_treatment3_tki_27,iteration_11,1
Vasc15.0,pre_treatment3_tki_27,iteration_12,1
Vasc15.0,pre_treatment3_tki_27,iteration_13,1
Vasc15.0,pre_treatment3_tki_27,iteration_14,1
Vasc15.0,pre_treatment3_tki_27,iteration_15,1
Vasc15.0,pre_treatment3_tki_27,iteration_16,1
Vasc15.0,pre_treatment3_tki_27,iteration_17,1
Vasc15.0,pre_treatment3_tki_27,iteration_18,1
Vasc15.0,pre_treatment3_tki_27,iteration_19,1
Vasc15.0,pre_treatment3_tki_27,iteration_20,1
Vasc15.0,pre_treatment3_tki_27,iteration_21,1
Vasc15.0,pre_treatment3_tki_27,iteration_22,1
Vasc15.0,pre_treatment3_tki_27,iteration_23,1
Vasc15.0,pre_treatment3_tki_27,iteration_24,1
Vasc15.0,pre_treatment3_tki_27,iteration_25,1
Vasc15.0,pre_treatment3_tki_27,iteration_26,1
Vasc15.0,pre_treatment3_tki_27,iteration_27,1
Vasc15.0,pre_treatment3_tki_27,iteration_28,1
Vasc15.0,pre_treatment3_tki_27,iteration_29,1
Vasc15.0,pre_treatment3_tki_27,iteration_30,1
Vasc15.0,pre_treatment3_tki_27,iteration_31,1
Vasc15.0,pre_treatment3_tki_27,iteration_32,1
Vasc15.0,pre_treatment3_tki_27,iteration_33,1
Vasc15.0,pre_treatment3_tki_27,iteration_34,1
Vasc15.0,pre_treatment3_tki_27,iteration_35,1
Vasc15.0,pre_treatment3_tki_27,iteration_36,1
Vasc15.0,pre_treatment3_tki_27,iteration_37,1
Vasc15.0,pre_treatment3_tki_27,iteration_38,1
Vasc15.0,pre_treatment3_tki_27,iteration_39,1
Vasc15.0,pre_treatment3_tki_27,iteration_40,1
Vasc15.0,pre_treatment3_tki_27,iteration_41,1
Vasc15.0,pre_treatment3_tki_27,iteration_42,1
Vasc15.0,pre_treatment3_tki_27,iteration_43,1
Vasc15.0,pre_treatment3_tki_27,iteration_44,1
Vasc15.0,pre_treatment3_tki_27,iteration_45,1
Vasc15.0,pre_treatment3_tki_27,iteration_46,1
Vasc15.0,pre_treatment3_tki_27,iteration_47,1
Vasc15.0,pre_treatment3_tki_27,iteration_48,1
Vasc15.0,pre_treatment3_tki_27,iteration_49,1
Vasc15.0,pre_treatment4_tki_26,iteration_0,1
Vasc15.0,pre_treatment4_tki_26,iteration_1,1
Vasc15.0,pre_treatment4_tki_26,iteration_2,1
Vasc15.0,pre_treatment4_tki_26,iteration_3,1
Vasc15.0,pre_treatment4_tki_26,iteration_4,1
Vasc15.0,pre_treatment4_tki_26,iteration_5,1
Vasc15.0,pre_treatment4_tki_26,iteration_6,1
Vasc15.0,pre_treatment4_tki_26,iteration_7,1
Vasc15.0,pre_treatment4_tki_26,iteration_8,1
Vasc15.0,pre_treatment4_tki_26,iteration_9,1
Vasc15.0,pre_treatment4_tki_26,iteration_10,1
Vasc15.0,pre_treatment4_tki_26,iteration_11,1
Vasc15.0,pre_treatment4_tki_26,iteration_12,1
Vasc15.0,pre_treatment4_tki_26,iteration_13,1
Vasc15.0,pre_treatment4_tki_26,iteration_14,1
Vasc15.0,pre_treatment4_tki_26,iteration_15,1
Vasc15.0,pre_treatment4_tki_26,iteration_16,1
Vasc15.0,pre_treatment4_tki_26,iteration_17,1
Vasc15.0,pre_treatment4_tki_26,iteration_18,1
Vasc15.0,pre_treatment4_tki_26,iteration_19,1
Vasc15.0,pre_treatment4_tki_26,iteration_20,1
Vasc15.0,pre_treatment4_tki_26,iteration_21,1
Vasc15.0,pre_treatment4_tki_26,iteration_22,1
Vasc15.0,pre_treatment4_tki_26,iteration_23,1
Vasc15.0,pre_treatment4_tki_26,iteration_24,1
Vasc15.0,pre_treatment4_tki_26,iteration_25,1
Vasc15.0,pre_treatment4_tki_26,iteration_26,1
Vasc15.0,pre_treatment4_tki_26,iteration_27,1
Vasc15.0,pre_treatment4_tki_26,iteration_28,1
Vasc15.0,pre_treatment4_tki_26,iteration_29,1
Vasc15.0,pre_treatment4_tki_26,iteration_30,1
Vasc15.0,pre_treatment4_tki_26,iteration_31,1
Vasc15.0,pre_treatment4_tki_26,iteration_32,1
Vasc15.0,pre_treatment4_tki_26,iteration_33,1
Vasc15.0,pre_treatment4_tki_26,iteration_34,1
Vasc15.0,pre_treatment4_tki_26,iteration_35,1
Vasc15.0,pre_treatment4_tki_26,iteration_36,1
Vasc15.0,pre_treatment4_tki_26,iteration_37,1
Vasc15.0,pre_treatment4_tki_26,iteration_38,1
Vasc15.0,pre_treatment4_tki_26,iteration_39,1
Vasc15.0,pre_treatment4_tki_26,iteration_40,1
Vasc15.0,pre_treatment4_tki_26,iteration_41,1
Vasc15.0,pre_treatment4_tki_26,iteration_42,1
Vasc15.0,pre_treatment4_tki_26,iteration_43,1
Vasc15.0,pre_treatment4_tki_26,iteration_44,1
Vasc15.0,pre_treatment4_tki_26,iteration_45,1
Vasc15.0,pre_treatment4_tki_26,iteration_46,1
Vasc15.0,pre_treatment4_tki_26,iteration_47,1
Vasc15.0,pre_treatment4_tki_26,iteration_48,1
Vasc15.0,pre_treatment4_tki_26,iteration_49,1
Vasc15.0,pre_treatment5_tki_25,iteration_0,1
Vasc15.0,pre_treatment5_tki_25,iteration_1,1
Vasc15.0,pre_treatment5_tki_25,iteration_2,1
Vasc15.0,pre_treatment5_tki_25,iteration_3,1
Vasc15.0,pre_treatment5_tki_25,iteration_4,1
Vasc15.0,pre_treatment5_tki_25,iteration_5,1
Vasc15.0,pre_treatment5_tki_25,iteration_6,1
Vasc15.0,pre_treatment5_tki_25,iteration_7,1
Vasc15.0,pre_treatment5_tki_25,iteration_8,1
Vasc15.0,pre_treatment5_tki_25,iteration_9,1
Vasc15.0,pre_treatment5_tki_25,iteration_10,1
Vasc15.0,pre_treatment5_tki_25,iteration_11,1
Vasc15.0,pre_treatment5_tki_25,iteration_12,1
Vasc15.0,pre_treatment5_tki_25,iteration_13,1
Vasc15.0,pre_treatment5_tki_25,iteration_14,1
Vasc15.0,pre_treatment5_tki_25,iteration_15,1
Vasc15.0,pre_treatment5_tki_25,iteration_16,1
Vasc15.0,pre_treatment5_tki_25,iteration_17,1
Vasc15.0,pre_treatment5_tki_25,iteration_18,1
Vasc15.0,pre_treatment5_tki_25,iteration_19,1
Vasc15.0,pre_treatment5_tki_25,iteration_20,1
Vasc15.0,pre_treatment5_tki_25,iteration_21,1
Vasc15.0,pre_treatment5_tki_25,iteration_22,1
Vasc15.0,pre_treatment5_tki_25,iteration_23,1
Vasc15.0,pre_treatment5_tki_25,iteration_24,1
Vasc15.0,pre_treatment5_tki_25,iteration_25,1
Vasc15.0,pre_treatment5_tki_25,iteration_26,1
Vasc15.0,pre_treatment5_tki_25,iteration_27,1
Vasc15.0,pre_treatment5_tki_25,iteration_28,1
Vasc15.0,pre_treatment5_tki_25,iteration_29,1
Vasc15.0,pre_treatment5_tki_25,iteration_30,1
Vasc15.0,pre_treatment5_tki_25,iteration_31,1
Vasc15.0,pre_treatment5_tki_25,iteration_32,1
Vasc15.0,pre_treatment5_tki_25,iteration_33,1
Vasc15.0,pre_treatment5_tki_25,iteration_34,1
Vasc15.0,pre_treatment5_tki_25,iteration_35,1
Vasc15.0,pre_treatment5_tki_25,iteration_36,1
Vasc15.0,pre_treatment5_tki_25,iteration_37,1
Vasc15.0,pre_treatment5_tki_25,iteration_38,1
Vasc15.0,pre_treatment5_tki_25,iteration_39,1
Vasc15.0,pre_treatment5_tki_25,iteration_40,1
Vasc15.0,pre_treatment5_tki_25,iteration_41,1
Vasc15.0,pre_treatment5_tki_25,iteration_42,1
Vasc15.0,pre_treatment5_tki_25,iteration_43,1
Vasc15.0,pre_treatment5_tki_25,iteration_44,1
Vasc15.0,pre_treatment5_tki_25,iteration_45,1
Vasc15.0,pre_treatment5_tki_25,iteration_46,1
Vasc15.0,pre_treatment5_tki_25,iteration_47,1
Vasc15.0,pre_treatment5_tki_25,iteration_48,1
Vasc15.0,pre_treatment5_tki_25,iteration_49,1
Vasc15.0,pre_treatment6_tki_24,iteration_0,1
Vasc15.0,pre_treatment6_tki_24,iteration_1,1
Vasc15.0,pre_treatment6_tki_24,iteration_2,1
Vasc15.0,pre_treatment6_tki_24,iteration_3,1
Vasc15.0,pre_treatment6_tki_24,iteration_4,1
Vasc15.0,pre_treatment6_tki_24,iteration_5,1
Vasc15.0,pre_treatment6_tki_24,iteration_6,1
Vasc15.0,pre_treatment6_tki_24,iteration_7,1
Vasc15.0,pre_treatment6_tki_24,iteration_8,1
Vasc15.0,pre_treatment6_tki_24,iteration_9,1
Vasc15.0,pre_treatment6_tki_24,iteration_10,1
Vasc15.0,pre_treatment6_tki_24,iteration_11,1
Vasc15.0,pre_treatment6_tki_24,iteration_12,1
Vasc15.0,pre_treatment6_tki_24,iteration_13,1
Vasc15.0,pre_treatment6_tki_24,iteration_14,1
Vasc15.0,pre_treatment6_tki_24,iteration_15,1
Vasc15.0,pre_treatment6_tki_24,iteration_16,1
Vasc15.0,pre_treatment6_tki_24,iteration_17,1
Vasc15.0,pre_treatment6_tki_24,iteration_18,1
Vasc15.0,pre_treatment6_tki_24,iteration_19,1
Vasc15.0,pre_treatment6_tki_24,iteration_20,1
Vasc15.0,pre_treatment6_tki_24,iteration_21,1
Vasc15.0,pre_treatment6_tki_24,iteration_22,1
Vasc15.0,pre_treatment6_tki_24,iteration_23,1
Vasc15.0,pre_treatment6_tki_24,iteration_24,1
Vasc15.0,pre_treatment6_tki_24,iteration_25,1
Vasc15.0,pre_treatment6_tki_24,iteration_26,1
Vasc15.0,pre_treatment6_tki_24,iteration_27,1
Vasc15.0,pre_treatment6_tki_24,iteration_28,1
Vasc15.0,pre_treatment6_tki_24,iteration_29,1
Vasc15.0,pre_treatment6_tki_24,iteration_30,1
Vasc15.0,pre_treatment6_tki_24,iteration_31,1
Vasc15.0,pre_treatment6_tki_24,iteration_32,1
Vasc15.0,pre_treatment6_tki_24,iteration_33,1
Vasc15.0,pre_treatment6_tki_24,iteration_34,1
Vasc15.0,pre_treatment6_tki_24,iteration_35,1
Vasc15.0,pre_treatment6_tki_24,iteration_36,1
Vasc15.0,pre_treatment6_tki_24,iteration_37,1
Vasc15.0,pre_treatment6_tki_24,iteration_38,1
Vasc15.0,pre_treatment6_tki_24,iteration_39,1
Vasc15.0,pre_treatment6_tki_24,iteration_40,1
Vasc15.0,pre_treatment6_tki_24,iteration_41,1
Vasc15.0,pre_treatment6_tki_24,iteration_42,1
Vasc15.0,pre_treatment6_tki_24,iteration_43,1
Vasc15.0,pre_treatment6_tki_24,iteration_44,1
Vasc15.0,pre_treatment6_tki_24,iteration_45,1
Vasc15.0,pre_treatment6_tki_24,iteration_46,1
Vasc15.0,pre_treatment6_tki_24,iteration_47,1
Vasc15.0,pre_treatment6_tki_24,iteration_48,1
Vasc15.0,pre_treatment6_tki_24,iteration_49,1
Vasc15.0,pre_treatment7_tki_23,iteration_0,1
Vasc15.0,pre_treatment7_tki_23,iteration_1,1
Vasc15.0,pre_treatment7_tki_23,iteration_2,1
Vasc15.0,pre_treatment7_tki_23,iteration_3,1
Vasc15.0,pre_treatment7_tki_23,iteration_4,1
Vasc15.0,pre_treatment7_tki_23,iteration_5,1
Vasc15.0,pre_treatment7_tki_23,iteration_6,1
Vasc15.0,pre_treatment7_tki_23,iteration_7,1
Vasc15.0,pre_treatment7_tki_23,iteration_8,1
Vasc15.0,pre_treatment7_tki_23,iteration_9,1
Vasc15.0,pre_treatment7_tki_23,iteration_10,1
Vasc15.0,pre_treatment7_tki_23,iteration_11,1
Vasc15.0,pre_treatment7_tki_23,iteration_12,1
Vasc15.0,pre_treatment7_tki_23,iteration_13,1
Vasc15.0,pre_treatment7_tki_23,iteration_14,1
Vasc15.0,pre_treatment7_tki_23,iteration_15,1
Vasc15.0,pre_treatment7_tki_23,iteration_16,1
Vasc15.0,pre_treatment7_tki_23,iteration_17,1
Vasc15.0,pre_treatment7_tki_23,iteration_18,1
Vasc15.0,pre_treatment7_tki_23,iteration_19,1
Vasc15.0,pre_treatment7_tki_23,iteration_20,1
Vasc15.0,pre_treatment7_tki_23,iteration_21,1
Vasc15.0,pre_treatment7_tki_23,iteration_22,1
Vasc15.0,pre_treatment7_tki_23,iteration_23,1
Vasc15.0,pre_treatment7_tki_23,iteration_24,1
Vasc15.0,pre_treatment7_tki_23,iteration_25,1
Vasc15.0,pre_treatment7_tki_23,iteration_26,1
Vasc15.0,pre_treatment7_tki_23,iteration_27,1
Vasc15.0,pre_treatment7_tki_23,iteration_28,1
Vasc15.0,pre_treatment7_tki_23,iteration_29,1
Vasc15.0,pre_treatment7_tki_23,iteration_30,1
Vasc15.0,pre_treatment7_tki_23,iteration_31,1
Vasc15.0,pre_treatment7_tki_23,iteration_32,1
Vasc15.0,pre_treatment7_tki_23,iteration_33,1
Vasc15.0,pre_treatment7_tki_23,iteration_34,1
Vasc15.0,pre_treatment7_tki_23,iteration_35,1
Vasc15.0,pre_treatment7_tki_23,iteration_36,1
Vasc15.0,pre_treatment7_tki_23,iteration_37,1
Vasc15.0,pre_treatment7_tki_23,iteration_38,1
Vasc15.0,pre_treatment7_tki_23,iteration_39,1
Vasc15.0,pre_treatment7_tki_23,iteration_40,1
Vasc15.0,pre_treatment7_tki_23,iteration_41,1
Vasc15.0,pre_treatment7_tki_23,iteration_42,1
Vasc15.0,pre_treatment7_tki_23,iteration_43,1
Vasc15.0,pre_treatment7_tki_23,iteration_44,1
Vasc15.0,pre_treatment7_tki_23,iteration_45,1
Vasc15.0,pre_treatment7_tki_23,iteration_46,1
Vasc15.0,pre_treatment7_tki_23,iteration_47,1
Vasc15.0,pre_treatment7_tki_23,iteration_48,1
Vasc15.0,pre_treatment7_tki_23,iteration_49,1
Vasc15.0,pre_treatment8_tki_22,iteration_0,1
Vasc15.0,pre_treatment8_tki_22,iteration_1,1
Vasc15.0,pre_treatment8_tki_22,iteration_2,1
Vasc15.0,pre_treatment8_tki_22,iteration_3,1
Vasc15.0,pre_treatment8_tki_22,iteration_4,1
Vasc15.0,pre_treatment8_tki_22,iteration_5,1
Vasc15.0,pre_treatment8_tki_22,iteration_6,1
Vasc15.0,pre_treatment8_tki_22,iteration_7,1
Vasc15.0,pre_treatment8_tki_22,iteration_8,1
Vasc15.0,pre_treatment8_tki_22,iteration_9,1
Vasc15.0,pre_treatment8_tki_22,iteration_10,1
Vasc15.0,pre_treatment8_tki_22,iteration_11,1
Vasc15.0,pre_treatment8_tki_22,iteration_12,1
Vasc15.0,pre_treatment8_tki_22,iteration_13,1
Vasc15.0,pre_treatment8_tki_22,iteration_14,1
Vasc15.0,pre_treatment8_tki_22,iteration_15,1
Vasc15.0,pre_treatment8_tki_22,iteration_16,1
Vasc15.0,pre_treatment8_tki_22,iteration_17,1
Vasc15.0,pre_treatment8_tki_22,iteration_18,1
Vasc15.0,pre_treatment8_tki_22,iteration_19,1
Vasc15.0,pre_treatment8_tki_22,iteration_20,1
Vasc15.0,pre_treatment8_tki_22,iteration_21,1
Vasc15.0,pre_treatment8_tki_22,iteration_22,1
Vasc15.0,pre_treatment8_tki_22,iteration_23,1
Vasc15.0,pre_treatment8_tki_22,iteration_24,1
Vasc15.0,pre_treatment8_tki_22,iteration_25,1
Vasc15.0,pre_treatment8_tki_22,iteration_26,1
Vasc15.0,pre_treatment8_tki_22,iteration_27,1
Vasc15.0,pre_treatment8_tki_22,iteration_28,1
Vasc15.0,pre_treatment8_tki_22,iteration_29,1
Vasc15.0,pre_treatment8_tki_22,iteration_30,1
Vasc15.0,pre_treatment8_tki_22,iteration_31,1
Vasc15.0,pre_treatment8_tki_22,iteration_32,1
Vasc15.0,pre_treatment8_tki_22,iteration_33,1
Vasc15.0,pre_treatment8_tki_22,iteration_34,1
Vasc15.0,pre_treatment8_tki_22,iteration_35,1
Vasc15.0,pre_treatment8_tki_22,iteration_36,1
Vasc15.0,pre_treatment8_tki_22,iteration_37,1
Vasc15.0,pre_treatment8_tki_22,iteration_38,1
Vasc15.0,pre_treatment8_tki_22,iteration_39,1
Vasc15.0,pre_treatment8_tki_22,iteration_40,1
Vasc15.0,pre_treatment8_tki_22,iteration_41,1
Vasc15.0,pre_treatment8_tki_22,iteration_42,1
Vasc15.0,pre_treatment8_tki_22,iteration_43,1
Vasc15.0,pre_treatment8_tki_22,iteration_44,1
Vasc15.0,pre_treatment8_tki_22,iteration_45,1
Vasc15.0,pre_treatment8_tki_22,iteration_46,1
Vasc15.0,pre_treatment8_tki_22,iteration_47,1
Vasc15.0,pre_treatment8_tki_22,iteration_48,1
Vasc15.0,pre_treatment8_tki_22,iteration_49,1
Vasc15.0,pre_treatment9_tki_21,iteration_0,1
Vasc15.0,pre_treatment9_tki_21,iteration_1,1
Vasc15.0,pre_treatment9_tki_21,iteration_2,1
Vasc15.0,pre_treatment9_tki_21,iteration_3,1
Vasc15.0,pre_treatment9_tki_21,iteration_4,1
Vasc15.0,pre_treatment9_tki_21,iteration_5,1
Vasc15.0,pre_treatment9_tki_21,iteration_6,1
Vasc15.0,pre_treatment9_tki_21,iteration_7,1
Vasc15.0,pre_treatment9_tki_21,iteration_8,1
Vasc15.0,pre_treatment9_tki_21,iteration_9,1
Vasc15.0,pre_treatment9_tki_21,iteration_10,1
Vasc15.0,pre_treatment9_tki_21,iteration_11,1
Vasc15.0,pre_treatment9_tki_21,iteration_12,1
Vasc15.0,pre_treatment9_tki_21,iteration_13,1
Vasc15.0,pre_treatment9_tki_21,iteration_14,1
Vasc15.0,pre_treatment9_tki_21,iteration_15,1
Vasc15.0,pre_treatment9_tki_21,iteration_16,1
Vasc15.0,pre_treatment9_tki_21,iteration_17,1
Vasc15.0,pre_treatment9_tki_21,iteration_18,1
Vasc15.0,pre_treatment9_tki_21,iteration_19,1
Vasc15.0,pre_treatment9_tki_21,iteration_20,1
Vasc15.0,pre_treatment9_tki_21,iteration_21,1
Vasc15.0,pre_treatment9_tki_21,iteration_22,1
Vasc15.0,pre_treatment9_tki_21,iteration_23,1
Vasc15.0,pre_treatment9_tki_21,iteration_24,1
Vasc15.0,pre_treatment9_tki_21,iteration_25,1
Vasc15.0,pre_treatment9_tki_21,iteration_26,1
Vasc15.0,pre_treatment9_tki_21,iteration_27,1
Vasc15.0,pre_treatment9_tki_21,iteration_28,1
Vasc15.0,pre_treatment9_tki_21,iteration_29,1
Vasc15.0,pre_treatment9_tki_21,iteration_30,1
Vasc15.0,pre_treatment9_tki_21,iteration_31,1
Vasc15.0,pre_treatment9_tki_21,iteration_32,1
Vasc15.0,pre_treatment9_tki_21,iteration_33,1
Vasc15.0,pre_treatment9_tki_21,iteration_34,1
Vasc15.0,pre_treatment9_tki_21,iteration_35,1
Vasc15.0,pre_treatment9_tki_21,iteration_36,1
Vasc15.0,pre_treatment9_tki_21,iteration_37,1
Vasc15.0,pre_treatment9_tki_21,iteration_38,1
Vasc15.0,pre_treatment9_tki_21,iteration_39,1
Vasc15.0,pre_treatment9_tki_21,iteration_40,1
Vasc15.0,pre_treatment9_tki_21,iteration_41,1
Vasc15.0,pre_treatment9_tki_21,iteration_42,1
Vasc15.0,pre_treatment9_tki_21,iteration_43,1
Vasc15.0,pre_treatment9_tki_21,iteration_44,1
Vasc15.0,pre_treatment9_tki_21,iteration_45,1
Vasc15.0,pre_treatment9_tki_21,iteration_46,1
Vasc15.0,pre_treatment9_tki_21,iteration_47,1
Vasc15.0,pre_treatment9_tki_21,iteration_48,1
Vasc15.0,pre_treatment9_tki_21,iteration_49,1
Vasc15.0,pre_treatment10_tki_20,iteration_0,1
Vasc15.0,pre_treatment10_tki_20,iteration_1,1
Vasc15.0,pre_treatment10_tki_20,iteration_2,1
Vasc15.0,pre_treatment10_tki_20,iteration_3,1
Vasc15.0,pre_treatment10_tki_20,iteration_4,1
Vasc15.0,pre_treatment10_tki_20,iteration_5,1
Vasc15.0,pre_treatment10_tki_20,iteration_6,1
Vasc15.0,pre_treatment10_tki_20,iteration_7,1
Vasc15.0,pre_treatment10_tki_20,iteration_8,1
Vasc15.0,pre_treatment10_tki_20,iteration_9,1
Vasc15.0,pre_treatment10_tki_20,iteration_10,1
Vasc15.0,pre_treatment10_tki_20,iteration_11,1
Vasc15.0,pre_treatment10_tki_20,iteration_12,1
Vasc15.0,pre_treatment10_tki_20,iteration_13,1
Vasc15.0,pre_treatment10_tki_20,iteration_14,1
Vasc15.0,pre_treatment10_tki_20,iteration_15,1
Vasc15.0,pre_treatment10_tki_20,iteration_16,1
Vasc15.0,pre_treatment10_tki_20,iteration_17,1
Vasc15.0,pre_treatment10_tki_20,iteration_18,1
Vasc15.0,pre_treatment10_tki_20,iteration_19,1
Vasc15.0,pre_treatment10_tki_20,iteration_20,1
Vasc15.0,pre_treatment10_tki_20,iteration_21,1
Vasc15.0,pre_treatment10_tki_20,iteration_22,1
Vasc15.0,pre_treatment10_tki_20,iteration_23,1
Vasc15.0,pre_treatment10_tki_20,iteration_24,1
Vasc15.0,pre_treatment10_tki_20,iteration_25,1
Vasc15.0,pre_treatment10_tki_20,iteration_26,1
Vasc15.0,pre_treatment10_tki_20,iteration_27,1
Vasc15.0,pre_treatment10_tki_20,iteration_28,1
Vasc15.0,pre_treatment10_tki_20,iteration_29,1
Vasc15.0,pre_treatment10_tki_20,iteration_30,1
Vasc15.0,pre_treatment10_tki_20,iteration_31,1
Vasc15.0,pre_treatment10_tki_20,iteration_32,1
Vasc15.0,pre_treatment10_tki_20,iteration_33,1
Vasc15.0,pre_treatment10_tki_20,iteration_34,1
Vasc15.0,pre_treatment10_tki_20,iteration_35,1
Vasc15.0,pre_treatment10_tki_20,iteration_36,1
Vasc15.0,pre_treatment10_tki_20,iteration_37,1
Vasc15.0,pre_treatment10_tki_20,iteration_38,1
